id,name,host_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,city
33319812,*A Beach Front Sunset Forever,69938433,-33.89423,18.48159,Entire home/apt,880,2,11,0.49,2,Cape Town
33322434,Well of Love!Esoteric holistic massage! Vegan !,248149510,-33.81575,18.50374,Private room,470,1,0,,1,Cape Town
33325994,4 Bedroom Apartment I Courtyard | Parking | Safe,8721830,-33.93834,18.46656,Entire home/apt,650,2,12,0.44,14,Cape Town
33328594,The Rose Room in a leafy Avenue of Newlands,219034517,-33.97055,18.46101,Private room,500,1,4,0.18,3,Cape Town
33331047,Self-contained cottage,30721097,-34.13557,18.42695,Entire home/apt,300,1,7,0.26,4,Cape Town
33331116,Kiewiet's Call to Calmness,60574269,-33.70055,18.44215,Entire home/apt,700,2,11,0.41,1,Cape Town
33351818,BAKOVEN BAY LUXURY SUITES - Lions Head Suite,96119164,-33.96176,18.37453,Private room,1990,1,0,,3,Cape Town
33351820,BAKOVEN BAY LUXURY SUITES - Table Mountain Suite,96119164,-33.96314,18.37619,Private room,2390,1,0,,3,Cape Town
33352837,Safe and secure Apartment in Big Bay with Sea View,198967101,-33.78658,18.4576,Entire home/apt,2200,5,0,,1,Cape Town
33352907,Rooikrans Cottage,251256528,-34.09912,18.47662,Private room,800,1,0,,1,Cape Town
33354777,Clovelly mountain view,50492982,-34.12757,18.42556,Entire home/apt,500,2,3,0.1,1,Cape Town
33356264,SECURE MOUNTAIN COTTAGE TO EXPLORE CAPE TOWN,251275009,-34.01327,18.40646,Entire home/apt,1857,4,15,0.68,1,Cape Town
33356415,Serendipity,92755743,-34.01146,18.38491,Private room,750,1,5,0.23,4,Cape Town
33356604,Charming Mountain Cottage,7761103,-34.01114,18.40143,Entire home/apt,744,4,11,0.42,8,Cape Town
33357368,Abrigar,92755743,-34.01153,18.3846,Private room,935,1,6,0.2,4,Cape Town
33357664,Beach apartment,29729443,-34.03689,18.59253,Entire home/apt,1300,3,0,,5,Cape Town
33359205,BAKOVEN BAY LUXURY SUITES - Atlantic Suite,96119164,-33.96159,18.37476,Private room,2790,1,0,,3,Cape Town
33361332,Villa Panamera - Sea and Mountain View Living!,86181353,-34.01489,18.35916,Entire home/apt,960,5,0,,1,Cape Town
33370259,Waters Edge Superior 2-Bedroom Flat (3-2),12545676,-33.891,18.51475,Entire home/apt,1586,2,4,0.17,8,Cape Town
33371439,Waters Edge Luxury 1-Bed Apartment (1-1),12545676,-33.89122,18.51504,Entire home/apt,1057,2,4,0.13,8,Cape Town
33378760,2 Bedroom 2 Bathroom sleeps 4-5,21473329,-33.91429,18.39348,Entire home/apt,1600,1,7,0.27,6,Cape Town
33388612,"Moon Wagon on Lalaphanzi Farm, in Cape Point, SA.",251531718,-34.24438,18.43247,Private room,750,1,14,0.45,2,Cape Town
33390234,Die Solder - cosy self-catering loft unit,224759233,-34.04613,18.82232,Entire home/apt,600,2,0,,2,Cape Town
33392339,Modern Apartment With Pool,14580843,-33.92688,18.44654,Entire home/apt,799,1,81,8.35,16,Cape Town
33392499,Surreal City Stunner/Modern Apartment With Pool,14580843,-33.92557,18.44559,Entire home/apt,799,1,74,2.43,16,Cape Town
33395823,Mountain View centrally located flat,30146797,-33.95269,18.48026,Entire home/apt,550,1,143,4.91,6,Cape Town
33400302,Private peaceful room in Kenilworth,5844817,-34.00046,18.47457,Private room,250,30,0,,3,Cape Town
33410995,Memorable Cape Town Experience at The Cosy Green Room,30146797,-33.95315,18.48103,Entire home/apt,503,1,261,9.29,6,Cape Town
33411083,Stroll in a Leafy Neighbourhood From a Cosy Garden Studio,30146797,-33.9543,18.4795,Entire home/apt,540,1,208,6.8,6,Cape Town
33412221,Luxurious Bungalow with Pool and Sea Views,23276018,-34.19463,18.37472,Entire home/apt,3600,4,5,0.21,19,Cape Town
33413588,Nap for a day or two in the biggest township!,142439849,-34.00565,18.63409,Entire home/apt,2400,1,3,0.15,1,Cape Town
33413927,Trendy and Secure Apartment with Pool and Gym,251715875,-33.9251,18.42025,Entire home/apt,871,2,11,0.36,1,Cape Town
33420130,A room with a view of Table Mountain,67048969,-33.94337,18.42345,Private room,350,3,24,1.04,1,Cape Town
33424293,The Wild Fig  Garden Flat,9916144,-33.86144,18.64422,Entire home/apt,595,1,11,0.36,2,Cape Town
33425204,Victorian Sea View Cottage - Pretty as a Picture!,337003004,-34.19466,18.42603,Entire home/apt,1300,3,1,0.05,1,Cape Town
33425445,Apartment with expansive city and mountain views,251245325,-33.92697,18.39967,Entire home/apt,1500,1,12,0.5,1,Cape Town
33435974,The Pool House,200597677,-34.03702,18.42952,Entire home/apt,1600,5,1,0.04,2,Cape Town
33436807,Marechale Way,3961453,-33.884346,18.486589,Entire home/apt,1336,4,10,0.74,74,Cape Town
33444507,GRAND OPENING,250490515,-33.89851,18.63096,Private room,400,1,0,,2,Cape Town
33448948,"Private, secure guest suite",38690622,-33.98356,18.45824,Entire home/apt,443,1,52,1.69,1,Cape Town
33459789,Sun-Kissed Duplex in the Heart of Sea Point,252084982,-33.92246,18.3834,Entire home/apt,944,5,48,1.53,1,Cape Town
33461796,Designer Apartment with Sea and Mountain View,87007180,-34.05424,18.34354,Entire home/apt,847,2,79,2.68,1,Cape Town
33462273,2-bedroom flat close Kloofstreet and Mediclinic,28166129,-33.9359,18.40866,Entire home/apt,850,5,0,,2,Cape Town
33464145,Garden Room-Queen Bed / private Entrance and Patio,10669644,-34.01365,18.35996,Private room,1107,1,5,0.2,4,Cape Town
33465092,Noordhoek Escape,50491924,-34.10772,18.38666,Entire home/apt,450,3,22,0.91,2,Cape Town
33472967,A little piece of Wonder on Orange. SuperHero days,126735373,-33.97766,18.44788,Entire home/apt,1000,2,0,,1,Cape Town
33478985,The Baobab Suite,179279247,-34.05598,18.83687,Entire home/apt,900,2,3,0.1,1,Cape Town
33481330,The Nook a self catering cottage in Fish Hoek,69597921,-34.14335,18.43272,Entire home/apt,1250,3,0,,1,Cape Town
33481605,Stylish Convenience in Bantry Bay (Kayleeway 9),51485947,-33.92386,18.38106,Entire home/apt,2214,2,33,1.1,15,Cape Town
33484132,The Secret Garden in Sea Point,252304705,-33.91585,18.38987,Entire home/apt,1983,7,9,0.41,1,Cape Town
33485509,Stylish Convenience in Bantry Bay (Kayleeway10),51485947,-33.92365,18.38094,Entire home/apt,2460,2,19,0.66,15,Cape Town
33486461,55 On Main,207148902,-33.97099,18.46466,Entire home/apt,1800,2,4,0.13,1,Cape Town
33486835,Stylish Convenience in Bantry Bay (Kayleeway 11),51485947,-33.92365,18.38095,Entire home/apt,2214,2,30,1.26,15,Cape Town
33491361,St Michael’s Sanctuary,158429966,-33.98018,18.47458,Entire home/apt,1629,3,5,0.18,1,Cape Town
33503903,Elegant Private Unit + Secure Parking + Near Beach,251272438,-34.10943,18.82453,Entire home/apt,850,1,20,0.69,1,Cape Town
33504326,Parkers Hideaway,252484658,-33.99988,18.51806,Entire home/apt,1200,1,0,,1,Cape Town
33510308,Beautiful bright modern home with gorgeous views,50841989,-33.93873,18.42596,Entire home/apt,2114,2,9,0.33,1,Cape Town
33514498,Big Bay's  Relaxing Garden Cottage,252541084,-33.7879,18.46237,Entire home/apt,900,1,4,0.13,1,Cape Town
33515304,Relax and enjoy the experience.,49233658,-33.98263,18.47924,Private room,300,2,1,0.03,1,Cape Town
33517458,Bo-Kaap City Heaven,252574166,-33.9187,18.41766,Private room,420,1,14,0.48,1,Cape Town
33518727,Five Star 2 Bed 2 Bath Luxury Hotel Suite,14120131,-33.90915,18.41123,Entire home/apt,2421,2,2,0.08,18,Cape Town
33535031,Beautiful Warm 4 bedroomed family home,21351740,-34.0332,18.46271,Entire home/apt,2000,7,5,0.2,1,Cape Town
33538451,ONE ABOVE is situated in the district of Vredehoek,250801816,-33.94018,18.42026,Private room,914,1,1,0.04,1,Cape Town
33538887,Beautifully decorated home with no detail spared,252724729,-33.9401,18.40735,Entire home/apt,2500,5,3,0.1,1,Cape Town
33544793,Howards End manor - Twin Room and 1 Single Bed,73156196,-33.93002,18.5162,Private room,1068,1,0,,6,Cape Town
33544796,Howards End Manor  - Standard Double Bed upstairs,73156196,-33.92974,18.51755,Private room,1068,1,0,,6,Cape Town
33544799,Howards End Manor - Standard  DB,73156196,-33.92968,18.5171,Private room,1068,1,0,,6,Cape Town
33544802,Howards End Manor - Standard TB,73156196,-33.92895,18.51582,Private room,1068,1,0,,6,Cape Town
33544805,Howards End Manor - Standard Twin Beds upstairs,73156196,-33.92888,18.51743,Private room,1068,1,0,,6,Cape Town
33544911,Howards End manor Standard Twin beds +1 Single bed,73156196,-33.92864,18.51716,Private room,1068,1,0,,6,Cape Town
33551893,UniqueStay De Beers Road 73,82026431,-34.10817,18.82131,Entire home/apt,1350,2,0,,13,Cape Town
33554269,"Modern 1 bed flat w/ balcony, pool, gym & parking",37560316,-33.91848,18.41829,Entire home/apt,543,30,11,0.36,1,Cape Town
33555252,Beautiful one bedroom apartment.,111869337,-33.88169,18.58396,Private room,700,2,0,,6,Cape Town
33575904,Beachfront Apartment,252997240,-33.83199,18.48167,Entire home/apt,800,2,12,0.39,1,Cape Town
33577300,Canal Quays Two Bedroom Apartment,30184662,-33.91346,18.42513,Entire home/apt,1000,4,64,2.33,1,Cape Town
33584130,"New, Luxurious and Cosy in Super Central Location",8666382,-33.90959,18.41301,Entire home/apt,2000,2,23,0.78,1,Cape Town
33595683,★Sparkling studio★ Free wifi 10Mbps up/down. Safe,60177810,-33.82454,18.67905,Entire home/apt,370,2,16,0.52,3,Cape Town
33600303,4 da exclusive.,253192637,-33.85519,18.53846,Entire home/apt,790,5,0,,1,Cape Town
33603823,"Chebec Place, Fish Hoek, Southern Peninsula",104488904,-34.12612,18.39552,Entire home/apt,857,7,0,,1,Cape Town
33605666,Cosy Cove,122458658,-33.83426,18.50562,Entire home/apt,500,2,20,0.98,1,Cape Town
33607508,A Stylish Apartment in the Heart of Green Point,149429685,-33.90939,18.41355,Entire home/apt,1464,3,29,1.41,3,Cape Town
33610381,Sea Point / Three Anchor Bay Modern Flat,217229381,-33.90986,18.40163,Entire home/apt,1000,2,3,0.45,3,Cape Town
33614835,50 Steps off the Beach,30919767,-33.92142,18.38334,Private room,700,3,0,,1,Cape Town
33615750,Cosy Double Bedroom with a Terrace #BoKaap,88146230,-33.9231,18.41373,Private room,738,1,1,0.03,1,Cape Town
33625705,Sunny 2 Bedroom Apartment with Sea Views!,89462340,-33.9021,18.40034,Entire home/apt,1200,3,31,1.53,1,Cape Town
33626290,Private Garden Cottage,99980016,-34.03262,18.4732,Entire home/apt,650,1,0,,3,Cape Town
33636429,Luxury Duplex Queen,243063063,-33.92393,18.37861,Entire home/apt,1769,1,0,,5,Cape Town
33636443,3 on Georgia N 2,229072187,-33.87863,18.65149,Entire home/apt,300,3,15,0.51,2,Cape Town
33636929,The Plum Guesthouse. Your home away from home.,175093179,-34.0197,18.47783,Entire home/apt,2200,2,1,0.04,1,Cape Town
33646366,the speckled egg,60008907,-34.08724,18.46245,Entire home/apt,450,2,9,0.29,1,Cape Town
33646649,La Roche - The perfect place for all travelers,98733903,-33.87739,18.49999,Private room,995,2,0,,1,Cape Town
33652987,Owl House,253623998,-34.06081,18.85293,Entire home/apt,2750,2,17,0.56,1,Cape Town
33654080,Luxury studio,3326652,-33.85247,18.49388,Entire home/apt,600,1,0,,11,Cape Town
33676670,"Central, sunny apartment in the heart of the city",7566205,-33.91956,18.42413,Private room,450,3,0,,1,Cape Town
33681219,"Cozy, rustic cottage for lovers of the simple life",19325496,-34.0514,18.34046,Entire home/apt,850,10,1,0.04,1,Cape Town
33683516,Cozy Cove,21219980,-33.86611,18.55515,Entire home/apt,400,1,2,0.07,4,Cape Town
33684518,Harpers House : Where Heritage & Location Meets.,51970843,-33.90802,18.4081,Private room,1600,1,1,0.04,1,Cape Town
33694124,Art Deco-Sea Point,113671970,-33.91121,18.3916,Entire home/apt,600,2,2,0.33,1,Cape Town
33699091,2 Bedroom Apartment,211091526,-33.95972,18.46844,Entire home/apt,1400,2,1,0.13,3,Cape Town
33702889,Classy & Cosy Sea Point home - 2 min to Promenade,251135405,-33.91222,18.39064,Entire home/apt,1350,1,8,0.3,1,Cape Town
33703380,"Moonshadow stays, Kommetjie fynbos forest hideaway",254035403,-34.12977,18.34103,Entire home/apt,2200,2,35,1.3,1,Cape Town
33705975,SANITIZED Modern Apartment SecureComplex | parking,20602565,-33.91225,18.41452,Entire home/apt,1169,1,92,4.0,29,Cape Town
33732083,Modern Apartment in Popular Sea Point,254274331,-33.92259,18.38334,Entire home/apt,1957,2,49,1.62,1,Cape Town
33733245,Cayman Beach House No 38,67394,-34.14437,18.85422,Entire home/apt,2800,5,0,,2,Cape Town
33733717,Accommodation for Student/Young Professional in,9862946,-33.94227,18.50791,Private room,215,14,0,,2,Cape Town
33735687,Silversands Self Catering Apartment,67394,-34.15189,18.86441,Entire home/apt,2200,4,1,0.05,2,Cape Town
33736534,"Unwind in trendy, bright Pad w/ Unspoiled Views",9477747,-33.93171,18.42285,Entire home/apt,814,3,23,0.9,4,Cape Town
33737737,your room and  bathroom in our French sweet home,5660339,-33.93524,18.51568,Private room,900,2,1,0.13,3,Cape Town
33738120,Security complex in Northern Suburbs,92157881,-33.94684,18.67253,Private room,163,2,10,0.34,5,Cape Town
33738633,your room and bathroom in our French sweet home,5660339,-33.93322,18.51498,Private room,650,2,0,,3,Cape Town
33739439,Your room and bathroom in our French sweet home,5660339,-33.93397,18.51616,Private room,850,2,0,,3,Cape Town
33756079,Double Rooms - Queen bed,166936404,-33.82698,18.48327,Hotel room,1030,1,3,0.1,6,Cape Town
33756080,Atlantic Oasis Guest House,166936404,-33.82753,18.48438,Hotel room,1030,1,2,0.09,6,Cape Town
33756082,The Sands Apartment,166936404,-33.82532,18.48454,Entire home/apt,1095,1,3,0.3,6,Cape Town
33758002,Beautiful Loft in Trendy Woodstock,113962558,-33.93435,18.45725,Entire home/apt,1028,1,110,3.72,21,Cape Town
33758248,Charming Self Catering - Culemborg Cottage,239907469,-33.87209,18.65278,Entire home/apt,775,1,6,0.22,1,Cape Town
33759826,Family friendly city pad with pool  & garden,5951296,-33.92816,18.41488,Entire home/apt,635,1,3,0.11,1,Cape Town
33771983,KOM SURF INN 420 steps from the sea,254482048,-34.13988,18.32234,Private room,250,1,25,0.9,2,Cape Town
33774522,A patch of Peace,158659279,-33.91215,18.39244,Entire home/apt,1586,14,0,,1,Cape Town
33790840,Kensington Views Cape Town,254853894,-33.93986,18.40592,Entire home/apt,2200,1,0,,1,Cape Town
33804446,Amazing 1 BDR - Hotel Amenities,9478371,-33.90802,18.41088,Entire home/apt,1414,2,21,0.85,1,Cape Town
33815860,Blue Waters 4,3886732,-33.92487,18.42406,Private room,779,2,4,0.17,74,Cape Town
33815929,Noordhoek Cottage,66718885,-34.0996,18.38868,Entire home/apt,624,1,58,2.76,2,Cape Town
33817833,CAPE CAPSULES BACK PACKERS MUIZENBERG - Brand New,162978232,-34.10342,18.47674,Hotel room,300,1,1,0.14,1,Cape Town
33823297,Twin Room,211091526,-33.95926,18.46872,Hotel room,1250,1,1,0.08,3,Cape Town
33823299,Queen Room,211091526,-33.95958,18.46881,Hotel room,1374,1,0,,3,Cape Town
33823497,Watermill Studios Sea & Mountainview Apartment,162570599,-34.1417,18.90528,Entire home/apt,695,1,5,0.23,1,Cape Town
33824230,"Clean, Central and Spacious Woodstock home",132433561,-33.92882,18.45324,Entire home/apt,564,2,30,0.98,1,Cape Town
33830525,A Heavenly View,60691301,-34.10866,18.46577,Entire home/apt,1700,2,5,0.22,3,Cape Town
33835821,beautiful apartment bachaelor in greenpoint,253749422,-33.97714,18.46424,Private room,500,2,0,,1,Cape Town
33850888,The Noctural Studio on Long St- designer apartment,10637961,-33.92515,18.41765,Entire home/apt,499,1,61,2.58,1,Cape Town
33861018,Twin room,195917698,-33.87504,18.72681,Private room,240,2,1,0.03,7,Cape Town
33866652,Secure & sunny beachfront apartment 15min from CBD,45595866,-33.88174,18.49321,Entire home/apt,600,2,7,0.23,1,Cape Town
33866963,"Silvertree, Bokkemanskloof, Hout Bay, Cape Town",249182024,-34.01987,18.38216,Entire home/apt,525,3,20,0.81,1,Cape Town
33870521,"Cozy double bedroom,ensuite and kitchenette",111869337,-33.88197,18.5857,Private room,930,2,0,,6,Cape Town
33901959,"ROSEBANK Premium Cottage , in lush private garden",237607934,-33.95222,18.47108,Entire home/apt,800,1,7,0.23,3,Cape Town
33902920,La modern house in the garden,256002594,-34.03909,18.35245,Entire home/apt,428,2,20,0.73,1,Cape Town
33906286,"Private, upmarket cottage with outside braai",166519367,-33.93748,18.50068,Entire home/apt,350,2,37,1.35,1,Cape Town
33916764,Secure Spacious Flatlet S.Entr & Stunning Views,256135756,-33.93646,18.42893,Private room,650,2,15,0.49,1,Cape Town
33918768,102 Modern Studio with City Views,9693636,-33.92575,18.41429,Entire home/apt,750,1,15,0.53,21,Cape Town
33920138,Comfortable and Airy Penthouse Apartment,236799598,-33.98691,18.46823,Entire home/apt,1764,2,10,0.49,1,Cape Town
33921501,Beach Boulevard Accommodation,116018589,-33.81249,18.47104,Entire home/apt,950,2,27,0.88,1,Cape Town
33924669,Whalers Studio - Kalk Bay,4260566,-34.12721,18.4477,Entire home/apt,643,2,3,0.11,2,Cape Town
33927142,Quirky Eco-Friendly Artist Studio (Sea Views),256199007,-33.9589,18.37718,Entire home/apt,1044,3,24,1.01,1,Cape Town
33930289,Immaculate apartment in the heart of Cape Town,61768961,-33.91426,18.41789,Entire home/apt,857,2,93,3.53,28,Cape Town
33931537,Room 1,240947511,-34.0033,18.47273,Private room,650,1,1,0.04,7,Cape Town
33931945,Room 2,240947511,-34.0014,18.47262,Private room,500,1,0,,7,Cape Town
33932389,Family room 3,240947511,-34.00278,18.47258,Private room,800,1,0,,7,Cape Town
